claim_id,source_key
TL:LKA:event:200bce:hydraulic-civilisation-and-south-indian,LKA:britannica-anuradhapura
TL:LKA:event:200bce:hydraulic-civilisation-and-south-indian,LKA:unesco-anuradhapura
TL:LKA:event:477:kassapa-i-builds-sigiriya,LKA:unesco-sigiriya
TL:LKA:event:1017:polonnaruwa-becomes-the-capital,LKA:unesco-polonnaruwa
TL:LKA:event:1017:polonnaruwa-becomes-the-capital,LKA:britannica-srilanka-history
TL:LKA:event:1153:golden-age-under-parakramabahu-i,LKA:unesco-polonnaruwa
TL:LKA:event:1200:decline-and-the-drift-southward,LKA:britannica-srilanka-history
TL:LKA:event:1505:arrival-of-the-portuguese,LKA:britannica-portuguese
TL:LKA:event:1658:dutch-supplant-the-portuguese,LKA:britannica-srilanka-history
TL:LKA:event:1658:dutch-supplant-the-portuguese,LKA:unesco-galle
TL:LKA:event:1796:britain-takes-the-dutch-coasts,LKA:bbc-srilanka
TL:LKA:event:1815:kandyan-convention-unifies-the-island-under,LKA:britannica-kandyan-convention
TL:LKA:event:1815:kandyan-convention-unifies-the-island-under,LKA:archives-srilanka
TL:LKA:event:1840:plantation-economy-and-tamil-labour-migration,LKA:britannica-srilanka-history
TL:LKA:event:1833:one-administration-for-the-whole-island,LKA:bbc-srilanka
TL:LKA:event:1931:universal-suffrage-and-reform,LKA:britannica-senanayake
TL:LKA:event:1931:universal-suffrage-and-reform,LKA:archives-srilanka
TL:LKA:event:1948:independence-of-the-dominion-of-ceylon,LKA:britannica-independent-ceylon
TL:LKA:event:1948:independence-of-the-dominion-of-ceylon,LKA:archives-srilanka
TL:LKA:event:1948:independence-of-the-dominion-of-ceylon,LKA:statedept-srilanka
TL:LKA:event:1949:indian-tamil-plantation-workers-disenfranchised,LKA:bbc-srilanka
TL:LKA:event:1972:ceylon-becomes-the-republic-of-sri-lanka,LKA:britannica-independent-ceylon
TL:LKA:event:1972:ceylon-becomes-the-republic-of-sri-lanka,LKA:britannica-reconstruction
TL:LKA:event:1956:the-sinhala-only-act,LKA:bbc-srilanka
TL:LKA:event:1956:the-sinhala-only-act,LKA:britannica-bandaranaike
TL:LKA:event:1971:the-jvp-insurrection,LKA:bbc-srilanka
TL:LKA:event:1976:the-ltte-is-founded,LKA:bbc-srilanka
TL:LKA:event:1983:civil-war-between-the-state-and-the-ltte,LKA:britannica-reconstruction
TL:LKA:event:1983:civil-war-between-the-state-and-the-ltte,LKA:britannica-srilanka-history
TL:LKA:event:1987:the-indo-lanka-accords-and-the-indian,LKA:bbc-srilanka
TL:LKA:event:1990:indian-withdrawal-and-the-expulsion-of-northern,LKA:bbc-srilanka
TL:LKA:event:2004:indian-ocean-tsunami,LKA:britannica-tsunami-2004
TL:LKA:event:2022:economic-crisis-and-sovereign-default,LKA:britannica-reconstruction
TL:LKA:event:2016:the-state-counts-its-missing,LKA:bbc-srilanka
TL:LKA:event:2019:the-easter-sunday-bombings,LKA:bbc-srilanka
TL:LSO:event:8000bce:san-rock-art-of-the-maloti-drakensberg,LSO:britmuseum-rockart
TL:LSO:event:8000bce:san-rock-art-of-the-maloti-drakensberg,LSO:wiki-history-lesotho
TL:LSO:event:1000:sotho-tswana-settlement,LSO:wiki-history-lesotho
TL:LSO:event:1000:sotho-tswana-settlement,LSO:britmuseum-rockart
TL:LSO:event:1700:dispersed-sotho-chiefdoms,LSO:wiki-history-lesotho
TL:LSO:event:1700:dispersed-sotho-chiefdoms,LSO:eb-lesotho
TL:LSO:event:1824:moshoeshoe-occupies-thaba-bosiu,LSO:eb-lesotho
TL:LSO:event:1824:moshoeshoe-occupies-thaba-bosiu,LSO:eb-moshoeshoe
TL:LSO:event:1824:moshoeshoe-occupies-thaba-bosiu,LSO:sahistory-moshoeshoe
TL:LSO:event:1833:paris-missionaries-arrive,LSO:eb-lesotho
TL:LSO:event:1833:paris-missionaries-arrive,LSO:wiki-history-lesotho
TL:LSO:event:1858:senekal-s-war-with-the-orange-free-state,LSO:eb-lesotho
TL:LSO:event:1858:senekal-s-war-with-the-orange-free-state,LSO:wiki-history-lesotho
TL:LSO:event:1865:seqiti-war-and-loss-of-the-lowlands,LSO:eb-lesotho
TL:LSO:event:1865:seqiti-war-and-loss-of-the-lowlands,LSO:wiki-history-lesotho
TL:LSO:event:1868:basutoland-declared-a-british-protectorate,LSO:eb-lesotho
TL:LSO:event:1868:basutoland-declared-a-british-protectorate,LSO:sahistory-becomes-british
TL:LSO:event:1868:basutoland-declared-a-british-protectorate,LSO:wiki-history-lesotho
TL:LSO:event:1869:convention-of-aliwal-north,LSO:eb-lesotho
TL:LSO:event:1869:convention-of-aliwal-north,LSO:wiki-history-lesotho
TL:LSO:event:1871:annexation-to-the-cape-colony,LSO:eb-gun-war
TL:LSO:event:1871:annexation-to-the-cape-colony,LSO:wiki-history-lesotho
TL:LSO:event:1880:the-gun-war,LSO:eb-gun-war
TL:LSO:event:1880:the-gun-war,LSO:wiki-gun-war
TL:LSO:event:1880:the-gun-war,LSO:wiki-history-lesotho
TL:LSO:event:1884:return-to-direct-british-rule,LSO:eb-gun-war
TL:LSO:event:1884:return-to-direct-british-rule,LSO:wiki-history-lesotho
TL:LSO:event:1910:kept-out-of-the-union-of-south-africa,LSO:britannica-southern-africa
TL:LSO:event:1910:kept-out-of-the-union-of-south-africa,LSO:wiki-history-lesotho
TL:LSO:event:1900:migrant-labour-to-south-africa,LSO:samp-migration
TL:LSO:event:1900:migrant-labour-to-south-africa,LSO:wiki-history-lesotho
TL:LSO:event:1965:basotho-national-party-wins-the-pre,LSO:wiki-leabua-jonathan
TL:LSO:event:1965:basotho-national-party-wins-the-pre,LSO:wiki-history-lesotho
TL:LSO:event:1966:independence-as-the-kingdom-of-lesotho,LSO:wiki-history-lesotho
TL:LSO:event:1966:independence-as-the-kingdom-of-lesotho,LSO:wiki-leabua-jonathan
TL:LSO:event:1966:independence-as-the-kingdom-of-lesotho,LSO:historycentral-indep
TL:LSO:event:1970:constitution-suspended-after-lost-election,LSO:wiki-leabua-jonathan
TL:LSO:event:1970:constitution-suspended-after-lost-election,LSO:wiki-history-lesotho
TL:LSO:event:1986:military-coup-and-the-water-treaty,LSO:wiki-history-lesotho
TL:LSO:event:1986:military-coup-and-the-water-treaty,LSO:lhwp-conversation
TL:LSO:event:1996:death-of-moshoeshoe-ii,LSO:wiki-history-lesotho
TL:LSO:event:1996:death-of-moshoeshoe-ii,LSO:eb-moshoeshoe-ii
TL:LSO:event:1998:disputed-election-and-sadc-intervention,LSO:wiki-history-lesotho
TL:LSO:event:1998:katse-and-mohale-dams-completed,LSO:lhwp-conversation
TL:LSO:event:1998:katse-and-mohale-dams-completed,LSO:wiki-lesotho
TL:LSO:event:1998:katse-and-mohale-dams-completed,LSO:afdb-lhwp
TL:LTU:event:1253:coronation-of-mindaugas,LTU:mindaugas-britannica
TL:LTU:event:1253:coronation-of-mindaugas,LTU:mindaugas-lrt
TL:LTU:event:1263:assassination-of-mindaugas-and-pagan-reversion,LTU:mindaugas-britannica
TL:LTU:event:1263:assassination-of-mindaugas-and-pagan-reversion,LTU:grand-duchy-britannica
TL:LTU:event:1323:vilnius-founded-by-gediminas,LTU:gediminas-britannica
TL:LTU:event:1323:vilnius-founded-by-gediminas,LTU:valdovurumai-gediminas
TL:LTU:event:1316:reign-of-gediminas-and-the-gediminid-dynasty,LTU:gediminas-britannica
TL:LTU:event:1316:reign-of-gediminas-and-the-gediminid-dynasty,LTU:grand-duchy-britannica
TL:LTU:event:1385:union-of-krewo,LTU:grand-duchy-britannica
TL:LTU:event:1385:union-of-krewo,LTU:lublin-britannica
TL:LTU:event:1387:christianization-of-lithuania,LTU:grand-duchy-britannica
TL:LTU:event:1410:battle-of-grunwald-zalgiris,LTU:grunwald-britannica
TL:LTU:event:1410:battle-of-grunwald-zalgiris,LTU:vytautas-britannica
TL:LTU:event:1392:reign-of-vytautas-the-great,LTU:vytautas-britannica
TL:LTU:event:1392:reign-of-vytautas-the-great,LTU:grand-duchy-britannica
TL:LTU:event:1569:union-of-lublin,LTU:lublin-britannica
TL:LTU:event:1569:union-of-lublin,LTU:lithuania-history-britannica
TL:LTU:event:1795:final-partition-and-annexation-by-russia,LTU:partitions-britannica
TL:LTU:event:1795:final-partition-and-annexation-by-russia,LTU:lithuania-history-britannica
TL:LTU:event:1864:the-lithuanian-press-ban,LTU:lithuania-history-britannica
TL:LTU:event:1890:the-book-smugglers-knygnesiai,LTU:lithuania-history-britannica
TL:LTU:event:1918:act-of-independence,LTU:act1918-seimas
TL:LTU:event:1918:act-of-independence,LTU:lithuania-history-britannica
TL:LTU:event:1920:zeligowski-s-mutiny-and-the-seizure-of-vilnius,LTU:vilnius-dispute-britannica
TL:LTU:event:1923:the-klaipeda-revolt,LTU:memel-dispute-britannica
TL:LTU:event:1939:german-ultimatum-and-loss-of-klaipeda,LTU:memel-dispute-britannica
TL:LTU:event:1939:german-ultimatum-and-loss-of-klaipeda,LTU:lithuania-history-britannica
TL:LTU:event:1939:molotov-ribbentrop-pact,LTU:ushmm-pact
TL:LTU:event:1939:molotov-ribbentrop-pact,LTU:lithuania-history-britannica
TL:LTU:event:1940:soviet-occupation-and-annexation,LTU:ushmm-pact
TL:LTU:event:1940:soviet-occupation-and-annexation,LTU:lithuania-history-britannica
TL:LTU:event:1941:mass-deportations-to-siberia,LTU:genocid-centre
TL:LTU:event:1941:mass-deportations-to-siberia,LTU:lithuania-history-britannica
TL:LTU:event:1944:the-forest-brothers-partisan-war,LTU:genocid-centre
TL:LTU:event:1944:the-forest-brothers-partisan-war,LTU:lithuania-history-britannica
TL:LTU:event:1988:the-rise-of-sajudis,LTU:restoration-seimas
TL:LTU:event:1988:the-rise-of-sajudis,LTU:lithuania-history-britannica
TL:LTU:event:1990:restoration-of-independence,LTU:restoration-seimas
TL:LTU:event:1990:restoration-of-independence,LTU:lithuania-history-britannica
TL:LTU:event:1991:the-january-events-in-vilnius,LTU:january1991-lrt
TL:LTU:event:1991:the-january-events-in-vilnius,LTU:restoration-seimas
TL:LTU:event:2004:accession-to-nato,LTU:nato-lithuania
TL:LTU:event:2004:accession-to-the-european-union,LTU:eu-lithuania
TL:LUX:event:963:siegfried-acquires-lucilinburhuc,LUX:vdl-history
TL:LUX:event:963:siegfried-acquires-lucilinburhuc,LUX:luxcity-history
TL:LUX:event:1150:the-town-is-walled,LUX:luxcity-history
TL:LUX:event:1150:the-town-is-walled,LUX:vdl-history
TL:LUX:event:1308:henry-of-luxembourg-elected-king-of-the-romans,LUX:monarchie-nassau
TL:LUX:event:1308:henry-of-luxembourg-elected-king-of-the-romans,LUX:luxcity-history
TL:LUX:event:1310:john-the-blind-becomes-king-of-bohemia,LUX:monarchie-nassau
TL:LUX:event:1310:john-the-blind-becomes-king-of-bohemia,LUX:luxcity-history
TL:LUX:event:1346:death-of-john-the-blind-at-crecy,LUX:luxcity-history
TL:LUX:event:1346:death-of-john-the-blind-at-crecy,LUX:monarchie-nassau
TL:LUX:event:1354:luxembourg-raised-to-a-duchy,LUX:luxcity-history
TL:LUX:event:1354:luxembourg-raised-to-a-duchy,LUX:monarchie-nassau
TL:LUX:event:1443:burgundy-seizes-luxembourg,LUX:luxcity-history
TL:LUX:event:1443:burgundy-seizes-luxembourg,LUX:vdl-history
TL:LUX:event:1659:treaty-of-the-pyrenees-the-first-partition,LUX:pyrenees-ebsco
TL:LUX:event:1659:treaty-of-the-pyrenees-the-first-partition,LUX:luxcity-history
TL:LUX:event:1684:louis-xiv-takes-the-fortress-vauban-rebuilds-it,LUX:luxcity-history
TL:LUX:event:1684:louis-xiv-takes-the-fortress-vauban-rebuilds-it,LUX:vdl-history
TL:LUX:event:1697:return-to-the-habsburgs,LUX:luxcity-history
TL:LUX:event:1795:revolutionary-france-captures-the-fortress,LUX:vdl-history
TL:LUX:event:1795:revolutionary-france-captures-the-fortress,LUX:luxcity-history
TL:LUX:event:1815:congress-of-vienna-creates-the-grand-duchy,LUX:monarchie-nassau
TL:LUX:event:1839:treaty-of-london-the-cession-to-belgium,LUX:monarchie-nassau
TL:LUX:event:1839:treaty-of-london-the-cession-to-belgium,LUX:luxcity-history
TL:LUX:event:1842:entry-into-the-zollverein,LUX:ww1-handbook
TL:LUX:event:1867:treaty-of-london-neutrality-and-the-razing-of,LUX:monarchie-nassau
TL:LUX:event:1867:treaty-of-london-neutrality-and-the-razing-of,LUX:luxcity-history
TL:LUX:event:1890:separation-of-the-crown-from-the-netherlands,LUX:monarchie-nassau
TL:LUX:event:1914:german-invasion-in-the-first-world-war,LUX:ww1-occupation
TL:LUX:event:1914:german-invasion-in-the-first-world-war,LUX:ww1-handbook
TL:LUX:event:1919:abdication-of-marie-adelaide,LUX:ww1-occupation
TL:LUX:event:1919:abdication-of-marie-adelaide,LUX:monarchie-nassau
TL:LUX:event:1940:second-german-invasion-and-annexation,LUX:ww2-fasos
TL:LUX:event:1940:second-german-invasion-and-annexation,LUX:nvdatabase-strike
TL:LUX:event:1942:conscription-and-the-general-strike,LUX:nvdatabase-strike
TL:LUX:event:1942:conscription-and-the-general-strike,LUX:ww2-fasos
TL:LUX:event:1944:liberation-and-the-battle-of-the-bulge,LUX:ww2museum-bulge
TL:LUX:event:1944:liberation-and-the-battle-of-the-bulge,LUX:nvdatabase-strike
TL:LUX:event:1944:the-benelux-customs-convention,LUX:benelux-gouv
TL:LUX:event:1944:the-benelux-customs-convention,LUX:benelux-int
TL:LUX:event:1944:the-benelux-customs-convention,LUX:cvce-benelux
TL:LUX:event:1949:founding-member-of-nato,LUX:nato-founding
TL:LUX:event:1949:founding-member-of-nato,LUX:cvce-benelux
TL:LUX:event:1951:founding-member-of-the-ecsc,LUX:eu-schuman
TL:LUX:event:1951:founding-member-of-the-ecsc,LUX:eu-1945-59
TL:LUX:event:1958:founding-member-of-the-european-communities,LUX:eu-luxembourg
TL:LUX:event:1958:founding-member-of-the-european-communities,LUX:eu-1945-59
TL:LUX:event:1985:the-schengen-agreement,LUX:cvce-schengen
TL:LUX:event:1985:the-schengen-agreement,LUX:eu-luxembourg
TL:LVA:event:1201:foundation-of-riga-by-bishop-albert,LVA:latvia-history-britannica
TL:LVA:event:1201:foundation-of-riga-by-bishop-albert,LVA:riga-unesco
TL:LVA:event:1201:foundation-of-riga-by-bishop-albert,LVA:history-of-riga-rop
TL:LVA:event:1202:order-of-the-brothers-of-the-sword-founded,LVA:latvia-history-britannica
TL:LVA:event:1202:order-of-the-brothers-of-the-sword-founded,LVA:mfa-history-latvia
TL:LVA:event:1237:absorption-into-the-teutonic-order,LVA:latvia-history-britannica
TL:LVA:event:1237:absorption-into-the-teutonic-order,LVA:mfa-history-latvia
TL:LVA:event:1282:riga-joins-the-hanseatic-league,LVA:riga-unesco
TL:LVA:event:1282:riga-joins-the-hanseatic-league,LVA:mfa-history-latvia
TL:LVA:event:1561:dissolution-of-livonia-and-the-duchy-of-courland,LVA:latvia-history-britannica
TL:LVA:event:1561:dissolution-of-livonia-and-the-duchy-of-courland,LVA:mfa-history-latvia
TL:LVA:event:1621:swedish-conquest-of-riga,LVA:latvia-history-britannica
TL:LVA:event:1621:swedish-conquest-of-riga,LVA:history-of-riga-rop
TL:LVA:event:1651:courland-s-overseas-colonies,LVA:courland-tandf
TL:LVA:event:1710:russia-takes-riga,LVA:latvia-history-britannica
TL:LVA:event:1710:russia-takes-riga,LVA:mfa-history-latvia
TL:LVA:event:1795:courland-annexed-by-russia,LVA:latvia-history-britannica
TL:LVA:event:1795:courland-annexed-by-russia,LVA:mfa-history-latvia
TL:LVA:event:1850:the-first-national-awakening,LVA:latvia-history-britannica
TL:LVA:event:1850:the-first-national-awakening,LVA:mfa-history-latvia
TL:LVA:event:1918:proclamation-of-the-republic-of-latvia,LVA:latvia-history-britannica
TL:LVA:event:1918:proclamation-of-the-republic-of-latvia,LVA:mfa-history-latvia
TL:LVA:event:1918:proclamation-of-the-republic-of-latvia,LVA:latvia-may4-latvia-eu
TL:LVA:event:1920:latvian-soviet-treaty-of-riga,LVA:mfa-treaty1920
TL:LVA:event:1920:latvian-soviet-treaty-of-riga,LVA:latvia-history-britannica
TL:LVA:event:1922:adoption-of-the-satversme,LVA:mfa-history-latvia
TL:LVA:event:1934:the-ulmanis-coup,LVA:ulmanis-britannica
TL:LVA:event:1934:the-ulmanis-coup,LVA:mfa-history-latvia
TL:LVA:event:1939:the-molotov-ribbentrop-pact,LVA:mrp-russias-periphery
TL:LVA:event:1939:the-molotov-ribbentrop-pact,LVA:occupation-museum
TL:LVA:event:1940:soviet-occupation-and-annexation,LVA:occupation-museum
TL:LVA:event:1940:soviet-occupation-and-annexation,LVA:mfa-history-latvia
TL:LVA:event:1940:soviet-occupation-and-annexation,LVA:welles-state-continuity
TL:LVA:event:1941:the-june-1941-deportations,LVA:occupation-museum
TL:LVA:event:1941:the-june-1941-deportations,LVA:mfa-history-latvia
TL:LVA:event:1941:the-rumbula-massacre,LVA:rumbula-ushmm
TL:LVA:event:1949:the-march-1949-deportations,LVA:occupation-museum
TL:LVA:event:1949:the-march-1949-deportations,LVA:mfa-history-latvia
TL:LVA:event:1989:the-baltic-way,LVA:baltic-way-baltdefcol
TL:LVA:event:1989:the-baltic-way,LVA:occupation-museum
TL:LVA:event:1990:declaration-on-the-restoration-of-independence,LVA:latvia-may4-latvia-eu
TL:LVA:event:1990:declaration-on-the-restoration-of-independence,LVA:occupation-museum
TL:LVA:event:1991:full-restoration-of-independence,LVA:latvia-may4-latvia-eu
TL:LVA:event:1991:full-restoration-of-independence,LVA:mfa-history-latvia
TL:LVA:event:2004:accession-to-nato-and-the-european-union,LVA:nato-latvia-mod
TL:LVA:event:2004:accession-to-nato-and-the-european-union,LVA:latvia-history-britannica
TL:LVA:event:2007:latvia-russia-border-treaty,LVA:abrene-baltictimes
TL:LVA:event:2007:latvia-russia-border-treaty,LVA:satv-court-2007
TL:MAR:event:300bce:kingdom-of-mauretania-and-volubilis,MAR:unesco-volubilis
TL:MAR:event:300bce:kingdom-of-mauretania-and-volubilis,MAR:worldhistory-roman-morocco
TL:MAR:event:40:roman-annexation-of-mauretania,MAR:worldhistory-roman-morocco
TL:MAR:event:40:roman-annexation-of-mauretania,MAR:unesco-volubilis
TL:MAR:event:217:volubilis-flourishes-as-a-roman-city,MAR:unesco-volubilis
TL:MAR:event:788:idris-i-and-the-founding-of-the-dynasty,MAR:britannica-idrisid
TL:MAR:event:788:idris-i-and-the-founding-of-the-dynasty,MAR:newworld-idrisid
TL:MAR:event:808:idris-ii-founds-fez,MAR:britannica-idrisid
TL:MAR:event:859:foundation-of-the-qarawiyyin,MAR:newworld-idrisid
TL:MAR:event:859:foundation-of-the-qarawiyyin,MAR:britannica-idrisid
TL:MAR:event:1070:almoravids-found-marrakesh,MAR:britannica-north-africa-almoravids
TL:MAR:event:1070:almoravids-found-marrakesh,MAR:met-almoravid-almohad
TL:MAR:event:1086:almoravids-enter-al-andalus,MAR:britannica-north-africa-almoravids
TL:MAR:event:1086:almoravids-enter-al-andalus,MAR:met-almoravid-almohad
TL:MAR:event:1147:almohads-capture-marrakesh,MAR:britannica-north-africa-almoravids
TL:MAR:event:1147:almohads-capture-marrakesh,MAR:met-almoravid-almohad
TL:MAR:event:1212:battle-of-las-navas-de-tolosa,MAR:met-almoravid-almohad
TL:MAR:event:1212:battle-of-las-navas-de-tolosa,MAR:britannica-north-africa-almoravids
TL:MAR:event:1269:fall-of-the-almohads,MAR:britannica-marinid
TL:MAR:event:1269:marinids-master-morocco-from-fez,MAR:britannica-marinid
TL:MAR:event:1578:battle-of-the-three-kings,MAR:britannica-three-kings
TL:MAR:event:1578:battle-of-the-three-kings,MAR:ebsco-ksar-el-kebir
TL:MAR:event:1591:saadian-conquest-of-songhai,MAR:ebsco-ksar-el-kebir
TL:MAR:event:1591:saadian-conquest-of-songhai,MAR:britannica-three-kings
TL:MAR:event:1666:alaouite-dynasty-unifies-morocco,MAR:embassy-alaouite
TL:MAR:event:1666:alaouite-dynasty-unifies-morocco,MAR:history-cooperative-alaouite
TL:MAR:event:1786:moroccan-american-treaty-of-friendship,MAR:state-morocco
TL:MAR:event:1912:treaty-of-fez-establishes-the-protectorates,MAR:britannica-treaty-fes
TL:MAR:event:1912:treaty-of-fez-establishes-the-protectorates,MAR:state-morocco
TL:MAR:event:1921:battle-of-annual-and-the-rif-war,MAR:britannica-rif-war
TL:MAR:event:1953:exile-of-mohammed-v,MAR:adst-morocco-independence
TL:MAR:event:1953:exile-of-mohammed-v,MAR:embassy-alaouite
TL:MAR:event:1956:restoration-of-independence,MAR:adst-morocco-independence
TL:MAR:event:1956:restoration-of-independence,MAR:state-morocco
TL:MAR:event:1957:mohammed-v-becomes-king,MAR:embassy-alaouite
TL:MAR:event:1975:the-green-march,MAR:nvdatabase-green-march
TL:MAR:event:1975:the-green-march,MAR:ebsco-green-march
TL:MAR:event:1999:accession-of-mohammed-vi,MAR:britannica-mohammed-vi
TL:MAR:event:2011:constitutional-reform,MAR:britannica-mohammed-vi
TL:MAR:event:2011:constitutional-reform,MAR:constitutionnet-morocco-2011
TL:MCO:event:550bce:monoikos-named-by-hecataeus,MCO:gouv-ancient-port
TL:MCO:event:550bce:monoikos-named-by-hecataeus,MCO:globalsecurity-early
TL:MCO:event:300bce:the-harbour-at-its-height,MCO:gouv-ancient-port
TL:MCO:event:137bce:portus-herculis-monoeci-under-rome,MCO:gouv-ancient-port
TL:MCO:event:50bce:caesar-uses-the-port,MCO:gouv-ancient-port
TL:MCO:event:1215:genoa-fortifies-the-rock,MCO:gouv-palace
TL:MCO:event:1215:genoa-fortifies-the-rock,MCO:globalsecurity-1215-1662
TL:MCO:event:1215:genoa-fortifies-the-rock,MCO:britannica-monaco
TL:MCO:event:1297:grimaldi-seizes-the-rock,MCO:gouv-grimaldi-1297
TL:MCO:event:1297:grimaldi-seizes-the-rock,MCO:gouv-palace
TL:MCO:event:1297:grimaldi-seizes-the-rock,MCO:britannica-grimaldi
TL:MCO:event:1297:grimaldi-seizes-the-rock,MCO:britannica-summary
TL:MCO:event:1346:purchase-of-menton,MCO:britannica-monaco
TL:MCO:event:1355:purchase-of-roquebrune,MCO:britannica-monaco
TL:MCO:event:1612:honore-ii-takes-the-title-of-prince,MCO:globalsecurity-1215-1662
TL:MCO:event:1612:honore-ii-takes-the-title-of-prince,MCO:britannica-monaco
TL:MCO:event:1641:treaty-of-peronne,MCO:gouv-french-protection
TL:MCO:event:1641:treaty-of-peronne,MCO:globalsecurity-1215-1662
TL:MCO:event:1641:treaty-of-peronne,MCO:britannica-monaco
TL:MCO:event:1642:french-titles-for-the-grimaldi,MCO:gouv-french-protection
TL:MCO:event:1685:the-fortress-becomes-a-palace,MCO:gouv-palace
TL:MCO:event:1793:revolutionary-france-annexes-monaco,MCO:gouv-secession
TL:MCO:event:1793:revolutionary-france-annexes-monaco,MCO:gouv-palace
TL:MCO:event:1848:menton-and-roquebrune-secede,MCO:gouv-secession
TL:MCO:event:1861:cession-of-menton-and-roquebrune,MCO:gouv-secession
TL:MCO:event:1861:cession-of-menton-and-roquebrune,MCO:globalsecurity-1815-present
TL:MCO:event:1861:cession-of-menton-and-roquebrune,MCO:britannica-monaco
TL:MCO:event:1863:founding-of-the-societe-des-bains-de-mer,MCO:sbm-history
TL:MCO:event:1866:monte-carlo-named,MCO:sbm-history
TL:MCO:event:1911:monaco-s-first-constitution,MCO:globalsecurity-1815-present
TL:MCO:event:1911:monaco-s-first-constitution,MCO:britannica-albert1
TL:MCO:event:1918:franco-monegasque-treaty-of-1918,MCO:monaco-coe-accession
TL:MCO:event:1918:franco-monegasque-treaty-of-1918,MCO:britannica-monaco
TL:MCO:event:1956:rainier-iii-marries-grace-kelly,MCO:britannica-rainier
TL:MCO:event:1962:the-1962-constitution,MCO:britannica-rainier
TL:MCO:event:1993:monaco-joins-the-united-nations,MCO:un-members
TL:MCO:event:1993:monaco-joins-the-united-nations,MCO:monaco-coe-accession
TL:MCO:event:1993:monaco-joins-the-united-nations,MCO:globalsecurity-1815-present
TL:MCO:event:2002:treaty-of-2002-guarantees-independence,MCO:britannica-albert2
TL:MCO:event:2002:treaty-of-2002-guarantees-independence,MCO:monaco-coe-accession
TL:MCO:event:2002:treaty-of-2002-guarantees-independence,MCO:globalsecurity-1815-present
TL:MDA:event:1349:founding-of-the-principality-of-moldavia,MDA:moldavia-britannica
TL:MDA:event:1349:founding-of-the-principality-of-moldavia,MDA:moldova-history-britannica
TL:MDA:event:1457:reign-of-stephen-the-great,MDA:stephen-britannica
TL:MDA:event:1457:reign-of-stephen-the-great,MDA:moldavia-britannica
TL:MDA:event:1475:battle-of-vaslui,MDA:stephen-britannica
TL:MDA:event:1476:defeat-at-valea-alba,MDA:stephen-britannica
TL:MDA:event:1538:moldavia-becomes-an-ottoman-tributary,MDA:moldavia-britannica
TL:MDA:event:1538:moldavia-becomes-an-ottoman-tributary,MDA:moldova-history-britannica
TL:MDA:event:1711:beginning-of-phanariot-rule,MDA:moldova-history-britannica
TL:MDA:event:1711:beginning-of-phanariot-rule,MDA:moldavia-britannica
TL:MDA:event:1812:partition-of-moldavia-at-the-treaty-of-bucharest,MDA:bucharest-britannica
TL:MDA:event:1812:partition-of-moldavia-at-the-treaty-of-bucharest,MDA:bessarabia-britannica
TL:MDA:event:1812:annexation-of-bessarabia,MDA:bucharest-britannica
TL:MDA:event:1812:annexation-of-bessarabia,MDA:bessarabia-britannica
TL:MDA:event:1828:curtailment-of-bessarabian-autonomy,MDA:bessarabia-britannica
TL:MDA:event:1828:curtailment-of-bessarabian-autonomy,MDA:moldova-history-britannica
TL:MDA:event:1856:southern-bessarabia-briefly-returned,MDA:bessarabia-britannica
TL:MDA:event:1856:southern-bessarabia-briefly-returned,MDA:moldova-history-britannica
TL:MDA:event:1903:kishinev-pogrom,MDA:bessarabia-britannica
TL:MDA:event:1903:kishinev-pogrom,MDA:moldova-history-britannica
TL:MDA:event:1917:moldavian-democratic-republic-proclaimed,MDA:moldova-history-britannica
TL:MDA:event:1917:moldavian-democratic-republic-proclaimed,MDA:union-1918-reference
TL:MDA:event:1918:union-of-bessarabia-with-romania,MDA:union-1918-reference
TL:MDA:event:1918:union-of-bessarabia-with-romania,MDA:moldova-history-britannica
TL:MDA:event:1924:creation-of-the-moldavian-assr,MDA:moldova-history-britannica
TL:MDA:event:1924:creation-of-the-moldavian-assr,MDA:moldavia-britannica
TL:MDA:event:1920:international-recognition-of-the-union,MDA:union-1918-reference
TL:MDA:event:1920:international-recognition-of-the-union,MDA:moldova-history-britannica
TL:MDA:event:1940:soviet-annexation-of-bessarabia,MDA:soviet-occupation-reference
TL:MDA:event:1940:soviet-annexation-of-bessarabia,MDA:moldova-history-britannica
TL:MDA:event:1940:creation-of-the-moldavian-ssr,MDA:soviet-occupation-reference
TL:MDA:event:1940:creation-of-the-moldavian-ssr,MDA:moldova-history-britannica
TL:MDA:event:1946:the-man-made-famine,MDA:famine-reference
TL:MDA:event:1946:the-man-made-famine,MDA:moldova-history-britannica
TL:MDA:event:1949:operation-south-deportations,MDA:deportations-reference
TL:MDA:event:1949:operation-south-deportations,MDA:moldova-history-britannica
TL:MDA:event:1991:declaration-of-independence,MDA:independence-reference
TL:MDA:event:1991:declaration-of-independence,MDA:moldova-history-britannica
TL:MDA:event:1992:the-transnistria-war-and-ceasefire,MDA:transnistria-jamestown
TL:MDA:event:1992:the-transnistria-war-and-ceasefire,MDA:osce-conflict
TL:MDA:event:1993:osce-mission-to-moldova,MDA:osce-about
TL:MDA:event:1993:osce-mission-to-moldova,MDA:osce-conflict
TL:MDA:event:1994:autonomy-for-gagauzia,MDA:osce-gagauzia
TL:MDA:event:2018:un-resolution-on-foreign-forces,MDA:un-resolution-72-282
